transaction_id,customer_id,merchant_id,transaction_time,amount,device_type,channel,location,is_fraud,transaction_hour,is_night,is_high_amount,is_online,customer_avg_spend,merchant_fraud_rate
TXN000201,CUST0172,MER039,2025-03-06 01:43:00,156.52,mobile,transfer,Leeds,0,1,1,0,0,209.47000000000003,0.10526315789473684
TXN000202,CUST0193,MER027,2025-04-04 19:30:00,45.46,atm,card_present,Leeds,0,19,0,0,0,71.455,0.02857142857142857
TXN000203,CUST0087,MER029,2025-01-08 20:22:00,59.94,web,online,Birmingham,0,20,0,0,1,109.25857142857144,0.09523809523809523
TXN000204,CUST0101,MER047,2025-02-16 21:06:00,32.45,pos,online,London,0,21,0,0,1,230.46470588235294,0.038461538461538464
TXN000205,CUST0008,MER038,2025-01-29 13:57:00,12.24,web,card_present,Leeds,0,13,0,0,0,128.18529411764706,0.025
TXN000206,CUST0077,MER020,2025-02-08 03:17:00,23.67,mobile,card_present,London,0,3,1,0,0,52.55,0.14285714285714285
TXN000207,CUST0200,MER027,2025-06-05 10:10:00,191.65,mobile,transfer,Manchester,0,10,0,0,0,100.22888888888889,0.02857142857142857
TXN000208,CUST0087,MER041,2025-03-09 02:46:00,135.82,mobile,card_present,London,0,2,1,0,0,109.25857142857144,0.04
TXN000209,CUST0043,MER020,2025-02-27 17:22:00,95.0,atm,transfer,London,0,17,0,0,0,82.16333333333334,0.14285714285714285
TXN000210,CUST0129,MER044,2025-01-18 00:39:00,77.34,atm,online,Leeds,0,0,1,0,1,123.49555555555555,0.1
TXN000211,CUST0109,MER019,2025-06-08 06:01:00,306.8,pos,transfer,Glasgow,0,6,0,0,0,100.64411764705882,0.10869565217391304
TXN000212,CUST0179,MER020,2025-06-01 18:39:00,9.06,web,online,Glasgow,0,18,0,0,1,87.77538461538461,0.14285714285714285
TXN000213,CUST0152,MER035,2025-05-11 11:31:00,39.52,mobile,card_present,Birmingham,0,11,0,0,0,118.27833333333335,0.05
TXN000214,CUST0152,MER047,2025-02-26 04:30:00,51.68,mobile,online,Birmingham,0,4,1,0,1,118.27833333333335,0.038461538461538464
TXN000215,CUST0017,MER002,2025-03-25 15:10:00,183.03,mobile,card_present,Glasgow,0,15,0,0,0,136.466,0.07142857142857142
TXN000216,CUST0133,MER030,2025-02-19 12:44:00,587.38,mobile,online,Manchester,0,12,0,1,1,241.75625,0.05555555555555555
TXN000217,CUST0148,MER034,2025-01-04 18:08:00,91.51,web,transfer,Leeds,1,18,0,0,0,120.38600000000001,0.09375
TXN000218,CUST0021,MER022,2025-02-11 05:39:00,248.87,web,online,Leeds,0,5,1,0,1,124.58388888888891,0.020833333333333332
TXN000219,CUST0058,MER003,2025-01-18 09:33:00,213.08,web,online,Manchester,0,9,0,0,1,149.599,0.05
TXN000220,CUST0159,MER006,2025-04-08 13:58:00,30.53,pos,transfer,Manchester,0,13,0,0,0,268.5157142857143,0.025
TXN000221,CUST0110,MER015,2025-04-02 15:54:00,61.17,atm,online,Glasgow,0,15,0,0,1,109.78625,0.043478260869565216
TXN000222,CUST0139,MER027,2025-03-10 13:23:00,63.25,mobile,transfer,Birmingham,0,13,0,0,0,122.54923076923077,0.02857142857142857
TXN000223,CUST0180,MER010,2025-02-05 15:56:00,459.22,web,card_present,Manchester,0,15,0,1,0,115.43714285714285,0.02564102564102564
TXN000224,CUST0143,MER009,2025-01-08 11:49:00,51.71,mobile,transfer,Birmingham,1,11,0,0,0,102.079375,0.07692307692307693
TXN000225,CUST0135,MER033,2025-03-09 20:40:00,192.63,atm,transfer,London,0,20,0,0,0,140.80444444444444,0.1724137931034483
TXN000226,CUST0028,MER032,2025-02-16 06:56:00,48.81,pos,card_present,Leeds,0,6,0,0,0,96.24923076923076,0.05263157894736842
TXN000227,CUST0051,MER048,2025-01-31 13:48:00,157.51,pos,card_present,Glasgow,0,13,0,0,0,118.60333333333334,0.0
TXN000228,CUST0186,MER006,2025-02-14 18:44:00,65.37,mobile,online,Leeds,0,18,0,0,1,109.77111111111111,0.025
TXN000229,CUST0005,MER041,2025-01-23 07:54:00,103.63,pos,online,Glasgow,0,7,0,0,1,203.26444444444445,0.04
TXN000230,CUST0005,MER036,2025-05-29 13:42:00,214.49,web,online,London,0,13,0,0,1,203.26444444444445,0.08333333333333333
TXN000231,CUST0094,MER002,2025-01-02 14:56:00,195.66,pos,transfer,Leeds,0,14,0,0,0,115.40875,0.07142857142857142
TXN000232,CUST0096,MER029,2025-03-13 23:57:00,241.57,mobile,transfer,London,0,23,1,0,0,78.72,0.09523809523809523
TXN000233,CUST0008,MER004,2025-02-17 01:39:00,7.38,web,card_present,Glasgow,0,1,1,0,0,128.18529411764706,0.02564102564102564
TXN000234,CUST0064,MER001,2025-01-14 05:09:00,141.34,pos,online,Manchester,0,5,1,0,1,100.174,0.0
TXN000235,CUST0138,MER019,2025-02-11 02:41:00,88.62,mobile,online,Leeds,1,2,1,0,1,147.6625,0.10869565217391304
TXN000236,CUST0038,MER026,2025-01-23 09:45:00,64.51,atm,transfer,London,0,9,0,0,0,167.15583333333333,0.10526315789473684
TXN000237,CUST0111,MER025,2025-03-13 11:16:00,95.45,mobile,online,Leeds,0,11,0,0,1,59.756666666666675,0.05128205128205128
TXN000238,CUST0112,MER010,2025-06-18 23:22:00,61.85,pos,transfer,Leeds,0,23,1,0,0,74.47777777777777,0.02564102564102564
TXN000239,CUST0081,MER015,2025-06-21 23:05:00,87.98,atm,online,Leeds,0,23,1,0,1,77.51333333333334,0.043478260869565216
TXN000240,CUST0136,MER022,2025-05-02 11:44:00,679.5,web,card_present,Birmingham,0,11,0,1,0,200.728,0.020833333333333332
TXN000241,CUST0104,MER048,2025-02-02 01:57:00,17.43,atm,card_present,London,0,1,1,0,0,112.01666666666667,0.0
TXN000242,CUST0153,MER021,2025-03-29 07:33:00,135.04,atm,card_present,London,0,7,0,0,0,182.315,0.1282051282051282
TXN000243,CUST0073,MER022,2025-05-10 08:12:00,60.5,pos,online,Leeds,0,8,0,0,1,197.7825,0.020833333333333332
TXN000244,CUST0194,MER036,2025-04-18 11:42:00,17.13,pos,transfer,Manchester,0,11,0,0,0,165.37800000000001,0.08333333333333333
TXN000245,CUST0178,MER034,2025-04-22 11:58:00,20.74,pos,card_present,Leeds,0,11,0,0,0,266.1818181818182,0.09375
TXN000246,CUST0195,MER030,2025-02-19 22:27:00,357.76,atm,card_present,Birmingham,0,22,1,1,0,132.3525,0.05555555555555555
TXN000247,CUST0049,MER025,2025-03-31 11:56:00,254.03,web,card_present,Glasgow,0,11,0,0,0,119.575,0.05128205128205128
TXN000248,CUST0036,MER045,2025-05-21 22:47:00,285.07,mobile,transfer,Birmingham,0,22,1,0,0,200.714,0.02127659574468085
TXN000249,CUST0126,MER028,2025-02-14 17:55:00,572.59,atm,transfer,Manchester,0,17,0,1,0,151.95,0.046511627906976744
TXN000250,CUST0068,MER001,2025-01-29 05:11:00,28.03,pos,online,Leeds,0,5,1,0,1,153.37076923076924,0.0
TXN000251,CUST0078,MER049,2025-03-31 14:38:00,52.7,mobile,card_present,London,0,14,0,0,0,52.181428571428576,0.06521739130434782
TXN000252,CUST0105,MER045,2025-06-11 12:44:00,132.76,web,transfer,Leeds,0,12,0,0,0,142.86499999999998,0.02127659574468085
TXN000253,CUST0169,MER004,2025-01-14 23:03:00,79.35,mobile,online,Manchester,0,23,1,0,1,135.38,0.02564102564102564
TXN000254,CUST0122,MER007,2025-02-14 23:32:00,65.03,pos,card_present,London,0,23,1,0,0,59.080000000000005,0.07692307692307693
TXN000255,CUST0119,MER049,2025-03-29 13:48:00,242.11,mobile,online,Birmingham,1,13,0,0,1,131.91,0.06521739130434782
TXN000256,CUST0190,MER009,2025-01-10 23:42:00,108.1,atm,transfer,Glasgow,0,23,1,0,0,120.43700000000001,0.07692307692307693
TXN000257,CUST0114,MER036,2025-02-28 12:51:00,487.46,mobile,transfer,Glasgow,1,12,0,1,0,180.2175,0.08333333333333333
TXN000258,CUST0010,MER019,2025-03-12 06:35:00,21.13,atm,card_present,Leeds,0,6,0,0,0,82.707,0.10869565217391304
TXN000259,CUST0149,MER001,2025-04-04 15:08:00,76.58,pos,card_present,Birmingham,0,15,0,0,0,111.987,0.0
TXN000260,CUST0164,MER010,2025-01-15 07:29:00,96.75,atm,transfer,Manchester,0,7,0,0,0,68.10153846153845,0.02564102564102564
TXN000261,CUST0140,MER036,2025-06-20 05:46:00,101.36,atm,card_present,Glasgow,0,5,1,0,0,72.07,0.08333333333333333
TXN000262,CUST0091,MER009,2025-04-13 11:10:00,28.3,atm,online,Birmingham,0,11,0,0,1,98.668,0.07692307692307693
TXN000263,CUST0002,MER045,2025-06-11 03:30:00,162.7,web,transfer,Leeds,0,3,1,0,0,166.88500000000002,0.02127659574468085
TXN000264,CUST0118,MER046,2025-04-29 13:38:00,3.06,web,transfer,London,0,13,0,0,0,164.513,0.02702702702702703
TXN000265,CUST0013,MER042,2025-02-22 13:23:00,52.59,pos,online,Leeds,0,13,0,0,1,86.2725,0.043478260869565216
TXN000266,CUST0181,MER032,2025-06-09 20:09:00,181.81,web,transfer,Leeds,0,20,0,0,0,113.68692307692308,0.05263157894736842
TXN000267,CUST0160,MER032,2025-03-28 14:34:00,99.58,pos,card_present,Birmingham,0,14,0,0,0,102.38818181818182,0.05263157894736842
TXN000268,CUST0095,MER006,2025-04-01 12:10:00,36.32,mobile,card_present,Glasgow,0,12,0,0,0,80.175,0.025
TXN000269,CUST0144,MER048,2025-06-10 18:12:00,142.47,mobile,transfer,Birmingham,0,18,0,0,0,127.82777777777778,0.0
TXN000270,CUST0032,MER038,2025-02-19 12:35:00,100.55,web,online,London,0,12,0,0,1,216.07399999999998,0.025
TXN000271,CUST0032,MER017,2025-02-24 01:14:00,867.0,mobile,transfer,Birmingham,1,1,1,1,0,216.07399999999998,0.1320754716981132
TXN000272,CUST0124,MER010,2025-03-29 15:25:00,159.37,mobile,card_present,Manchester,0,15,0,0,0,140.82533333333333,0.02564102564102564
TXN000273,CUST0011,MER050,2025-01-10 19:53:00,113.03,atm,online,Leeds,0,19,0,0,1,189.81333333333333,0.09090909090909091
TXN000274,CUST0010,MER027,2025-06-17 00:07:00,80.37,atm,transfer,Glasgow,0,0,1,0,0,82.707,0.02857142857142857
TXN000275,CUST0015,MER050,2025-02-23 00:05:00,17.15,pos,transfer,London,0,0,1,0,0,79.538,0.09090909090909091
TXN000276,CUST0017,MER035,2025-06-17 04:53:00,36.35,mobile,card_present,Leeds,0,4,1,0,0,136.466,0.05
TXN000277,CUST0168,MER021,2025-04-11 01:11:00,65.18,pos,card_present,Birmingham,0,1,1,0,0,143.96083333333334,0.1282051282051282
TXN000278,CUST0146,MER025,2025-02-08 09:58:00,109.74,pos,card_present,Manchester,0,9,0,0,0,196.28285714285715,0.05128205128205128
TXN000279,CUST0183,MER028,2025-04-02 14:06:00,86.51,mobile,online,Birmingham,0,14,0,0,1,101.35166666666667,0.046511627906976744
TXN000280,CUST0153,MER047,2025-03-21 21:13:00,40.79,web,transfer,Leeds,0,21,0,0,0,182.315,0.038461538461538464
TXN000281,CUST0059,MER015,2025-02-22 19:57:00,0.78,mobile,transfer,London,0,19,0,0,0,160.1390909090909,0.043478260869565216
TXN000282,CUST0078,MER004,2025-03-04 19:54:00,82.28,atm,transfer,Glasgow,0,19,0,0,0,52.181428571428576,0.02564102564102564
TXN000283,CUST0124,MER029,2025-04-03 17:15:00,40.36,mobile,card_present,Leeds,0,17,0,0,0,140.82533333333333,0.09523809523809523
TXN000284,CUST0114,MER009,2025-05-24 19:05:00,159.19,web,transfer,London,0,19,0,0,0,180.2175,0.07692307692307693
TXN000285,CUST0022,MER027,2025-05-24 17:48:00,2.91,pos,online,Leeds,0,17,0,0,1,135.453,0.02857142857142857
TXN000286,CUST0158,MER026,2025-02-20 21:59:00,105.49,pos,online,Manchester,0,21,0,0,1,216.6975,0.10526315789473684
TXN000287,CUST0172,MER019,2025-03-29 10:05:00,340.59,atm,transfer,Birmingham,0,10,0,1,0,209.47000000000003,0.10869565217391304
TXN000288,CUST0032,MER028,2025-03-18 05:37:00,23.0,atm,card_present,Glasgow,0,5,1,0,0,216.07399999999998,0.046511627906976744
TXN000289,CUST0179,MER017,2025-01-13 01:28:00,263.26,mobile,transfer,London,1,1,1,0,0,87.77538461538461,0.1320754716981132
TXN000290,CUST0174,MER043,2025-04-12 16:00:00,11.5,pos,online,Glasgow,0,16,0,0,1,132.04444444444442,0.023255813953488372
TXN000291,CUST0113,MER041,2025-05-11 13:34:00,117.92,atm,online,Glasgow,0,13,0,0,1,189.68125,0.04
TXN000292,CUST0120,MER042,2025-03-05 17:11:00,95.96,mobile,online,Glasgow,0,17,0,0,1,93.23071428571428,0.043478260869565216
TXN000293,CUST0149,MER050,2025-06-09 20:43:00,62.78,pos,transfer,London,0,20,0,0,0,111.987,0.09090909090909091
TXN000294,CUST0122,MER020,2025-01-19 23:06:00,88.42,web,online,London,0,23,1,0,1,59.080000000000005,0.14285714285714285
TXN000295,CUST0032,MER045,2025-05-31 08:43:00,272.27,pos,card_present,Glasgow,0,8,0,0,0,216.07399999999998,0.02127659574468085
TXN000296,CUST0119,MER040,2025-04-29 17:47:00,26.22,mobile,transfer,Birmingham,0,17,0,0,0,131.91,0.08333333333333333
TXN000297,CUST0039,MER039,2025-01-26 20:19:00,2.74,mobile,transfer,Leeds,0,20,0,0,0,122.157,0.10526315789473684
TXN000298,CUST0012,MER049,2025-05-28 04:31:00,237.37,atm,online,Glasgow,0,4,1,0,1,105.11066666666667,0.06521739130434782
TXN000299,CUST0175,MER023,2025-06-18 18:11:00,103.28,pos,online,Manchester,0,18,0,0,1,242.2793333333333,0.023255813953488372
TXN000300,CUST0018,MER047,2025-05-16 21:56:00,265.59,pos,card_present,Glasgow,0,21,0,0,0,92.59499999999998,0.038461538461538464
TXN000301,CUST0149,MER032,2025-02-11 20:39:00,109.04,pos,transfer,London,0,20,0,0,0,111.987,0.05263157894736842
TXN000302,CUST0141,MER047,2025-02-06 19:48:00,951.54,web,transfer,Leeds,1,19,0,1,0,130.81733333333332,0.038461538461538464
TXN000303,CUST0149,MER033,2025-03-14 09:43:00,67.39,atm,card_present,Manchester,0,9,0,0,0,111.987,0.1724137931034483
TXN000304,CUST0126,MER046,2025-01-01 02:06:00,166.29,mobile,online,Leeds,0,2,1,0,1,151.95,0.02702702702702703
TXN000305,CUST0136,MER005,2025-02-06 08:09:00,293.08,mobile,transfer,Leeds,0,8,0,0,0,200.728,0.02631578947368421
TXN000306,CUST0046,MER043,2025-01-20 04:32:00,101.87,atm,online,Manchester,0,4,1,0,1,200.3553846153846,0.023255813953488372
TXN000307,CUST0104,MER048,2025-06-15 09:31:00,23.93,mobile,transfer,Glasgow,0,9,0,0,0,112.01666666666667,0.0
TXN000308,CUST0135,MER034,2025-05-17 09:02:00,37.57,mobile,online,Glasgow,0,9,0,0,1,140.80444444444444,0.09375
TXN000309,CUST0151,MER040,2025-03-18 08:25:00,26.57,atm,transfer,Glasgow,0,8,0,0,0,115.458,0.08333333333333333
TXN000310,CUST0086,MER011,2025-02-08 07:36:00,34.02,mobile,card_present,Birmingham,0,7,0,0,0,90.59666666666666,0.125
TXN000311,CUST0150,MER050,2025-06-24 05:09:00,43.91,pos,transfer,Glasgow,0,5,1,0,0,192.29142857142855,0.09090909090909091
TXN000312,CUST0089,MER003,2025-05-31 18:58:00,97.2,web,card_present,Manchester,0,18,0,0,0,120.90714285714286,0.05
TXN000313,CUST0022,MER033,2025-06-14 06:52:00,106.41,atm,transfer,Birmingham,0,6,0,0,0,135.453,0.1724137931034483
TXN000314,CUST0092,MER011,2025-06-28 19:25:00,66.72,web,card_present,Glasgow,0,19,0,0,0,86.0325,0.125
TXN000315,CUST0029,MER016,2025-05-02 19:19:00,114.67,mobile,online,Birmingham,0,19,0,0,1,68.37285714285714,0.08888888888888889
TXN000316,CUST0013,MER018,2025-05-19 20:56:00,10.21,mobile,transfer,Manchester,0,20,0,0,0,86.2725,0.09090909090909091
TXN000317,CUST0002,MER030,2025-04-04 15:49:00,11.03,pos,online,Glasgow,0,15,0,0,1,166.88500000000002,0.05555555555555555
TXN000318,CUST0029,MER048,2025-05-05 06:34:00,22.62,atm,card_present,London,0,6,0,0,0,68.37285714285714,0.0
TXN000319,CUST0180,MER010,2025-04-11 13:10:00,87.6,mobile,transfer,Manchester,0,13,0,0,0,115.43714285714285,0.02564102564102564
TXN000320,CUST0027,MER018,2025-01-25 00:00:00,28.9,atm,transfer,Leeds,0,0,1,0,0,153.17857142857142,0.09090909090909091
TXN000321,CUST0050,MER038,2025-02-23 04:29:00,39.97,atm,online,Leeds,0,4,1,0,1,130.16857142857143,0.025
TXN000322,CUST0095,MER019,2025-01-16 08:36:00,61.36,atm,transfer,Manchester,0,8,0,0,0,80.175,0.10869565217391304
TXN000323,CUST0151,MER036,2025-04-27 04:36:00,200.47,atm,transfer,Leeds,0,4,1,0,0,115.458,0.08333333333333333
TXN000324,CUST0088,MER013,2025-06-11 15:53:00,1.68,atm,online,Manchester,0,15,0,0,1,114.59777777777776,0.021739130434782608
TXN000325,CUST0044,MER046,2025-04-03 03:57:00,125.77,web,transfer,London,0,3,1,0,0,89.37333333333333,0.02702702702702703
TXN000326,CUST0022,MER003,2025-05-05 00:35:00,132.63,pos,online,Manchester,0,0,1,0,1,135.453,0.05
TXN000327,CUST0171,MER010,2025-03-28 04:05:00,192.33,atm,online,Glasgow,0,4,1,0,1,84.1025,0.02564102564102564
TXN000328,CUST0165,MER038,2025-03-23 17:58:00,323.93,web,online,Glasgow,0,17,0,1,1,124.53692307692307,0.025
TXN000329,CUST0189,MER001,2025-01-14 08:56:00,2.44,mobile,online,Birmingham,0,8,0,0,1,152.33777777777777,0.0
TXN000330,CUST0097,MER027,2025-06-11 10:08:00,20.04,atm,online,Leeds,0,10,0,0,1,123.08833333333332,0.02857142857142857
TXN000331,CUST0184,MER046,2025-03-11 13:18:00,260.77,mobile,card_present,Leeds,0,13,0,0,0,175.42666666666665,0.02702702702702703
TXN000332,CUST0003,MER008,2025-05-08 22:45:00,73.61,atm,card_present,Manchester,0,22,1,0,0,141.528,0.07894736842105263
TXN000333,CUST0191,MER046,2025-04-28 00:22:00,99.78,web,online,Leeds,0,0,1,0,1,93.21249999999999,0.02702702702702703
TXN000334,CUST0118,MER042,2025-04-29 07:14:00,130.53,web,card_present,Glasgow,0,7,0,0,0,164.513,0.043478260869565216
TXN000335,CUST0019,MER017,2025-03-25 03:19:00,136.38,web,card_present,London,0,3,1,0,0,124.64090909090909,0.1320754716981132
TXN000336,CUST0023,MER009,2025-05-16 00:46:00,322.13,pos,transfer,Manchester,0,0,1,1,0,111.78800000000001,0.07692307692307693
TXN000337,CUST0157,MER006,2025-02-17 09:24:00,695.09,mobile,online,Leeds,0,9,0,1,1,256.1025,0.025
TXN000338,CUST0030,MER043,2025-04-10 03:26:00,152.82,pos,card_present,Glasgow,0,3,1,0,0,388.4463636363636,0.023255813953488372
TXN000339,CUST0039,MER025,2025-02-09 01:44:00,40.63,atm,transfer,Birmingham,0,1,1,0,0,122.157,0.05128205128205128
TXN000340,CUST0108,MER039,2025-05-24 03:32:00,254.18,mobile,transfer,Leeds,0,3,1,0,0,119.61785714285715,0.10526315789473684
TXN000341,CUST0111,MER049,2025-06-08 16:08:00,6.06,web,online,London,0,16,0,0,1,59.756666666666675,0.06521739130434782
TXN000342,CUST0025,MER028,2025-02-09 23:05:00,31.53,mobile,online,London,0,23,1,0,1,68.02230769230769,0.046511627906976744
TXN000343,CUST0128,MER033,2025-06-23 02:27:00,1341.03,mobile,online,Leeds,1,2,1,1,1,266.4281818181818,0.1724137931034483
TXN000344,CUST0111,MER037,2025-01-28 05:44:00,35.52,pos,online,Leeds,0,5,1,0,1,59.756666666666675,0.06451612903225806
TXN000345,CUST0136,MER009,2025-06-12 05:08:00,104.95,web,transfer,Glasgow,1,5,1,0,0,200.728,0.07692307692307693
TXN000346,CUST0106,MER018,2025-03-10 00:25:00,17.84,web,transfer,Leeds,0,0,1,0,0,120.84333333333332,0.09090909090909091
TXN000347,CUST0186,MER021,2025-01-10 04:24:00,235.17,web,transfer,Birmingham,0,4,1,0,0,109.77111111111111,0.1282051282051282
TXN000348,CUST0144,MER002,2025-01-29 06:58:00,83.19,atm,online,Glasgow,0,6,0,0,1,127.82777777777778,0.07142857142857142
TXN000349,CUST0072,MER043,2025-04-19 11:42:00,134.83,pos,card_present,Manchester,0,11,0,0,0,142.43125,0.023255813953488372
TXN000350,CUST0129,MER038,2025-02-14 06:11:00,32.79,pos,online,Birmingham,0,6,0,0,1,123.49555555555555,0.025
TXN000351,CUST0108,MER040,2025-05-06 12:40:00,170.28,atm,card_present,Glasgow,0,12,0,0,0,119.61785714285715,0.08333333333333333
TXN000352,CUST0005,MER036,2025-06-10 10:01:00,171.26,pos,transfer,Glasgow,0,10,0,0,0,203.26444444444445,0.08333333333333333
TXN000353,CUST0003,MER050,2025-06-16 10:50:00,44.98,web,card_present,London,0,10,0,0,0,141.528,0.09090909090909091
TXN000354,CUST0193,MER043,2025-05-23 01:41:00,63.45,mobile,transfer,Glasgow,0,1,1,0,0,71.455,0.023255813953488372
TXN000355,CUST0132,MER037,2025-04-07 23:29:00,28.24,mobile,online,Birmingham,0,23,1,0,1,84.7675,0.06451612903225806
TXN000356,CUST0104,MER015,2025-01-06 14:30:00,450.4,pos,online,Leeds,0,14,0,1,1,112.01666666666667,0.043478260869565216
TXN000357,CUST0064,MER028,2025-03-29 14:41:00,124.48,atm,transfer,Birmingham,0,14,0,0,0,100.174,0.046511627906976744
TXN000358,CUST0106,MER018,2025-01-07 00:26:00,327.17,web,transfer,Manchester,0,0,1,1,0,120.84333333333332,0.09090909090909091
TXN000359,CUST0098,MER034,2025-02-10 02:41:00,43.38,mobile,transfer,Glasgow,0,2,1,0,0,104.52785714285714,0.09375
TXN000360,CUST0010,MER022,2025-06-25 04:10:00,182.73,web,online,Glasgow,0,4,1,0,1,82.707,0.020833333333333332
TXN000361,CUST0149,MER011,2025-01-26 06:08:00,440.23,web,transfer,Glasgow,1,6,0,1,0,111.987,0.125
TXN000362,CUST0128,MER013,2025-04-06 17:35:00,141.18,pos,card_present,Glasgow,0,17,0,0,0,266.4281818181818,0.021739130434782608
TXN000363,CUST0046,MER004,2025-06-18 11:22:00,404.5,mobile,transfer,London,0,11,0,1,0,200.3553846153846,0.02564102564102564
TXN000364,CUST0155,MER022,2025-01-30 02:34:00,60.02,pos,card_present,London,0,2,1,0,0,125.3409090909091,0.020833333333333332
TXN000365,CUST0066,MER007,2025-05-20 23:39:00,16.81,atm,online,Leeds,0,23,1,0,1,71.96375,0.07692307692307693
TXN000366,CUST0169,MER043,2025-03-30 16:58:00,133.66,pos,card_present,Glasgow,0,16,0,0,0,135.38,0.023255813953488372
TXN000367,CUST0112,MER024,2025-05-26 21:38:00,156.81,pos,card_present,Manchester,0,21,0,0,0,74.47777777777777,0.03225806451612903
TXN000368,CUST0013,MER004,2025-06-21 12:05:00,102.7,pos,online,Leeds,0,12,0,0,1,86.2725,0.02564102564102564
TXN000369,CUST0137,MER028,2025-06-18 06:47:00,27.8,web,online,Glasgow,0,6,0,0,1,214.25615384615384,0.046511627906976744
TXN000370,CUST0164,MER015,2025-06-17 20:08:00,84.25,web,transfer,London,0,20,0,0,0,68.10153846153845,0.043478260869565216
TXN000371,CUST0086,MER001,2025-02-16 21:26:00,44.91,mobile,card_present,Manchester,0,21,0,0,0,90.59666666666666,0.0
TXN000372,CUST0090,MER003,2025-05-21 05:07:00,66.92,mobile,online,Leeds,0,5,1,0,1,71.217,0.05
TXN000373,CUST0058,MER014,2025-05-03 19:17:00,124.35,mobile,online,Manchester,0,19,0,0,1,149.599,0.08333333333333333
TXN000374,CUST0054,MER038,2025-01-14 20:36:00,164.08,pos,card_present,Glasgow,0,20,0,0,0,114.06846153846155,0.025
TXN000375,CUST0012,MER050,2025-06-02 01:27:00,31.71,web,online,Birmingham,0,1,1,0,1,105.11066666666667,0.09090909090909091
TXN000376,CUST0014,MER001,2025-02-02 02:40:00,62.37,atm,transfer,Manchester,0,2,1,0,0,326.68555555555554,0.0
TXN000377,CUST0121,MER038,2025-03-26 00:48:00,37.63,pos,transfer,Manchester,0,0,1,0,0,101.1775,0.025
TXN000378,CUST0162,MER038,2025-04-27 19:40:00,26.57,pos,card_present,London,0,19,0,0,0,272.0914285714286,0.025
